city,date,year,month,day_of_year,LST_Day_Urban,LST_Day_Rural,LST_Night_Urban,UHI_Index
Jaipur,2010-05-09,2010,5,129,44.90912839588367,45.436774939969474,25.116186816420868,-0.5276465440858047
Jaipur,2010-05-17,2010,5,137,47.30177688877171,48.144451242710645,26.15114056554469,-0.8426743539389321
Jaipur,2010-05-25,2010,5,145,43.464217285834415,43.653456223258445,26.17714224230687,-0.18923893742402953
Jaipur,2010-06-02,2010,6,153,42.802323565888145,43.07360835934817,22.785642148984756,-0.2712847934600262
Jaipur,2010-06-10,2010,6,161,46.57195424304292,46.77650434771556,27.0213408713496,-0.20455010467264145
Jaipur,2010-06-18,2010,6,169,43.84994335373344,44.384115039498305,27.413605148072634,-0.5341716857648677
Jaipur,2010-06-26,2010,6,177,42.58016023828376,42.53695743562807,26.90643051942341,0.043202802655692096
Jaipur,2010-07-04,2010,7,185,38.321868043418306,37.535431480824805,25.96399529285346,0.7864365625935008
Jaipur,2010-07-12,2010,7,193,34.79526315789476,40.483834038146234,24.694210526315818,-5.688570880251476
Jaipur,2010-07-20,2010,7,201,36.19077175414366,36.31513033160238,,-0.1243585774587217
Jaipur,2010-08-05,2010,8,217,34.74376116240354,33.80779548125899,24.742247616164708,0.9359656811445447
Jaipur,2010-08-21,2010,8,233,32.114357986027485,30.939854877163913,22.16724403758133,1.174503108863572
Jaipur,2010-08-29,2010,8,241,31.825702155453993,32.54809703660665,,-0.7223948811526562
Jaipur,2010-09-14,2010,9,257,30.669313721334454,30.34241315899341,22.05260406510959,0.32690056234104503
Jaipur,2010-09-22,2010,9,265,33.1022009801073,33.159113397989664,20.85097419954679,-0.05691241788236567
Jaipur,2010-09-30,2010,9,273,36.626165970919246,37.0434016902112,22.332253542978805,-0.417235719291952
Jaipur,2010-10-08,2010,10,281,36.687364281941434,37.62774964917209,20.691429465735485,-0.9403853672306539
Jaipur,2010-10-16,2010,10,289,36.57074335888446,37.48825646303053,22.277393928815602,-0.9175131041460745
Jaipur,2010-10-24,2010,10,297,32.876607831144,33.69305676656169,17.567263468577387,-0.8164489354176894
Jaipur,2010-11-01,2010,11,305,32.45423392966826,33.391347470400525,16.018736331304222,-0.9371135407322626
Jaipur,2010-11-09,2010,11,313,28.68107012831993,28.8675252868378,19.053712514235134,-0.18645515851786953
Jaipur,2010-11-17,2010,11,321,26.4232462451092,26.504223331305784,14.242206235012029,-0.08097708619658306
Jaipur,2010-11-25,2010,11,329,24.515222522429422,25.11940345734454,11.73426284370034,-0.6041809349151173
Jaipur,2010-12-03,2010,12,337,23.19502063230669,23.963704742070682,9.270419651516693,-0.768684109763992
Jaipur,2010-12-11,2010,12,345,24.683293086394446,25.2871151072779,8.21154699228719,-0.6038220208834524
Jaipur,2010-12-19,2010,12,353,24.132433181934065,24.311457822683707,7.731901335611846,-0.17902464074964186
Jaipur,2010-12-27,2010,12,361,18.1836697185487,18.09294871962149,8.643001747658944,0.09072099892721042
Jaipur,2011-01-01,2011,1,1,18.154843108379843,18.180681614575846,6.174296819687939,-0.025838506196002697
Jaipur,2011-01-09,2011,1,9,20.506339054372642,20.186671466274802,7.202445370893502,0.3196675880978397
Jaipur,2011-01-17,2011,1,17,22.6346734584883,22.367911003973944,8.908144039017737,0.26676245451435676
Jaipur,2011-01-25,2011,1,25,23.660974038908446,22.253873739803772,8.587259810105603,1.4071002991046733
Jaipur,2011-02-02,2011,2,33,27.345782007883844,26.776353322730483,12.153598227849365,0.5694286851533619
Jaipur,2011-02-10,2011,2,41,24.8307918607858,24.68670806003527,11.883855386714298,0.14408380075053273
Jaipur,2011-02-18,2011,2,49,23.719692969065903,23.648933425990602,12.318209220004475,0.07075954307530097
Jaipur,2011-02-26,2011,2,57,27.024991030189806,26.743781576872582,14.659227115593824,0.28120945331722424
Jaipur,2011-03-06,2011,3,65,31.928386544593785,31.72495714181761,14.70683393000375,0.20342940277617316
Jaipur,2011-03-14,2011,3,73,35.903244367111,35.548896518747206,16.991766053242138,0.35434784836379407
Jaipur,2011-03-22,2011,3,81,38.537902287481174,39.19639839502707,17.834771325156485,-0.6584961075458935
Jaipur,2011-03-30,2011,3,89,38.09171831289001,38.81074587582255,16.96940029735706,-0.7190275629325384
Jaipur,2011-04-07,2011,4,97,38.121175403389266,40.15916910538205,19.791138611854407,-2.0379937019927823
Jaipur,2011-04-15,2011,4,105,42.580024248374784,42.988289872246554,20.23787363076026,-0.40826562387177034
Jaipur,2011-04-23,2011,4,113,46.02681334189832,47.539758900635086,22.800672350696882,-1.5129455587367673
Jaipur,2011-05-01,2011,5,121,44.095919715373135,45.03831380131199,25.22419518525544,-0.942394085938858
Jaipur,2011-05-09,2011,5,129,45.74748882247353,46.63756503570658,25.75542575667884,-0.8900762132330513
Jaipur,2011-05-17,2011,5,137,43.86330080874572,44.44887213230625,28.060946708220513,-0.5855713235605293
Jaipur,2011-05-25,2011,5,145,44.270302720179416,44.84679529331605,27.120992314662125,-0.5764925731366333
Jaipur,2011-06-02,2011,6,153,43.68797961147508,44.57443778927859,25.62082184219657,-0.8864581778035117
Jaipur,2011-06-10,2011,6,161,40.846185571858584,41.36156778605691,26.47597018434915,-0.5153822141983255
Jaipur,2011-06-18,2011,6,169,35.38276962448428,38.3435934665386,24.29973863311412,-2.9608238420543174
Jaipur,2011-06-26,2011,6,177,34.54752528890423,35.48378885040523,21.685266981929793,-0.9362635615010007
Jaipur,2011-07-04,2011,7,185,34.90424056100414,38.05169277664512,24.66277783652327,-3.147452215640982
Jaipur,2011-07-12,2011,7,193,34.09114812778849,34.69060229896817,22.708918918918943,-0.5994541711796799
Jaipur,2011-07-28,2011,7,209,32.71538447482522,33.897751753579925,,-1.182367278754704
Jaipur,2011-08-13,2011,8,225,30.61831663609429,29.55964459187302,,1.058672044221268
Jaipur,2011-08-29,2011,8,241,31.596666666666692,31.346422447388964,24.850000000000023,0.2502442192777288
Jaipur,2011-09-14,2011,9,257,31.684630568750855,31.85854125965409,22.77809014850004,-0.1739106909032344
Jaipur,2011-09-22,2011,9,265,33.69236220472443,34.4511775553269,22.485137136668367,-0.7588153506024682
Jaipur,2011-09-30,2011,9,273,37.32546879981446,38.45857090882638,21.223255755538165,-1.1331021090119222
Jaipur,2011-10-08,2011,10,281,37.90367493744281,39.53652812340828,20.281980530132778,-1.6328531859654731
Jaipur,2011-10-16,2011,10,289,37.74995611607877,39.25121535119179,17.963994019359454,-1.501259235113018
Jaipur,2011-10-24,2011,10,297,34.7412009335255,36.172113761811154,16.65111574203622,-1.4309128282856562
Jaipur,2011-11-01,2011,11,305,34.94471098702452,36.09997877360935,16.27711162434894,-1.1552677865848295
Jaipur,2011-11-09,2011,11,313,33.87258088063539,35.104215091319205,16.715156820586355,-1.231634210683815
Jaipur,2011-11-17,2011,11,321,32.54200108604485,33.4178557187556,15.729626527334473,-0.8758546327107481
Jaipur,2011-11-25,2011,11,329,28.39967476573356,29.424898888785027,11.931722812371662,-1.0252241230514656
Jaipur,2011-12-03,2011,12,337,29.15485017529585,29.76495861789385,13.807434191411513,-0.6101084425980012
Jaipur,2011-12-11,2011,12,345,24.87429432482108,25.476815480088465,7.084282208463005,-0.6025211552673859
Jaipur,2011-12-19,2011,12,353,23.130549902576355,24.338212822688156,8.765337784315975,-1.207662920111801
Jaipur,2011-12-27,2011,12,361,26.041641791044807,26.26145641058624,6.9944776119403285,-0.21981461954143455
Jaipur,2012-01-01,2012,1,1,21.29671115347954,23.387294182772166,8.463930727677186,-2.0905830292926275
Jaipur,2012-01-09,2012,1,9,21.015796139101887,21.775220048784647,6.844871303395429,-0.7594239096827593
Jaipur,2012-01-17,2012,1,17,22.70238400992317,21.666353423419555,5.278724496775933,1.036030586503614
Jaipur,2012-01-25,2012,1,25,24.37181607083625,24.97751631668802,7.7282058740973545,-0.6057002458517715
Jaipur,2012-02-02,2012,2,33,25.766194436855614,25.38974310974793,7.310074269698201,0.37645132710768436
Jaipur,2012-02-10,2012,2,41,25.89287898499221,26.054185079657092,8.653978487413024,-0.16130609466488366
Jaipur,2012-02-18,2012,2,49,29.732167051069272,29.793294352449486,12.464935875776787,-0.06112730138021405
Jaipur,2012-02-26,2012,2,57,31.50992028731607,31.542224550680363,13.209982967375248,-0.03230426336429204
Jaipur,2012-03-05,2012,3,65,29.82711970111497,30.045741187721582,12.181152590239204,-0.21862148660661163
Jaipur,2012-03-13,2012,3,73,35.85212512471393,36.00583821374003,15.87182727859619,-0.15371308902609826
Jaipur,2012-03-21,2012,3,81,35.66614740665282,36.5812818785667,16.544117021747827,-0.9151344719138805
Jaipur,2012-03-29,2012,3,89,42.63348595617435,43.313362231161825,22.190594083437716,-0.6798762749874783
Jaipur,2012-04-06,2012,4,97,42.4516498425182,42.97699458425595,20.738009957548424,-0.5253447417377473
Jaipur,2012-04-14,2012,4,105,40.03953731619985,40.34657453034458,21.117409380518914,-0.30703721414473506
Jaipur,2012-04-22,2012,4,113,43.57558902325308,44.52420211848107,21.18932110734497,-0.9486130952279908
Jaipur,2012-04-30,2012,4,121,44.72519692042988,45.35458664670848,21.722338888807936,-0.6293897262786032
Jaipur,2012-05-08,2012,5,129,41.24653459082759,41.34734622301228,21.878419664408646,-0.10081163218468703
Jaipur,2012-05-16,2012,5,137,45.24037245448738,45.35527661874609,24.600150398343136,-0.11490416425871075
Jaipur,2012-05-24,2012,5,145,45.2799789554805,45.537951227118164,26.352067895745645,-0.25797227163766223
Jaipur,2012-06-01,2012,6,153,42.62682496047635,43.27331479462221,26.082217616411437,-0.6464898341458607
Jaipur,2012-06-09,2012,6,161,42.32615597187021,42.989257834081066,26.251727430390154,-0.6631018622108584
Jaipur,2012-06-17,2012,6,169,40.59307932250382,41.289536679235916,26.882144148759856,-0.6964573567320969
Jaipur,2012-06-25,2012,6,177,41.68718092328583,42.393307710587784,26.901586897488137,-0.7061267873019546
Jaipur,2012-07-03,2012,7,185,47.131633885084895,47.92380338091985,27.407979053976327,-0.7921694958349548
Jaipur,2012-07-11,2012,7,193,34.60978187682127,36.06535717152454,25.402739412114244,-1.4555752947032659
Jaipur,2012-07-19,2012,7,201,37.75413543141341,39.475337884113586,24.170618728843188,-1.721202452700176
Jaipur,2012-08-04,2012,8,217,38.580637665997344,38.04893831984837,22.79543356297785,0.5316993461489758
Jaipur,2012-09-05,2012,9,249,30.687680250783718,29.973105678514234,21.85673981191225,0.7145745722694841
Jaipur,2012-09-21,2012,9,265,35.45971996307206,35.643247908026005,21.850577853978308,-0.1835279449539442
Jaipur,2012-09-29,2012,9,273,37.60773667690111,38.16140734503793,20.662314299285576,-0.5536706681368173
Jaipur,2012-10-07,2012,10,281,38.01325812645396,38.869984802652844,19.847576645724835,-0.8567266761988819
Jaipur,2012-10-15,2012,10,289,35.08407610465488,35.989629380151854,19.986856758188644,-0.9055532754969704
Jaipur,2012-10-23,2012,10,297,35.02382544738748,36.156303905364894,16.348495440066362,-1.1324784579774132
Jaipur,2012-10-31,2012,10,305,31.164438453967197,32.28401958399608,14.990536869943277,-1.1195811300288803
Jaipur,2012-11-08,2012,11,313,32.044721998898815,33.27910828369773,14.047611202876753,-1.2343862847989158
Jaipur,2012-11-16,2012,11,321,29.38760458436012,30.37658961965051,12.794088856008145,-0.9889850352903906
Jaipur,2012-11-24,2012,11,329,28.589025177815635,29.62081591667448,11.350754025396025,-1.0317907388588452
Jaipur,2012-12-02,2012,12,337,28.348662794179347,29.347154208376192,10.352765934087898,-0.9984914141968453
Jaipur,2012-12-10,2012,12,345,26.675210901619568,27.20582979860754,12.395155406494272,-0.5306188969879706
Jaipur,2012-12-18,2012,12,353,25.087783509207878,25.475271748157063,7.577126914637895,-0.38748823894918516
Jaipur,2012-12-26,2012,12,361,23.60133155522855,23.32508633798433,7.949304143424828,0.27624521724422024
Jaipur,2013-01-01,2013,1,1,21.11322615056388,20.68827817543863,4.651289241085066,0.4249479751252494
Jaipur,2013-01-09,2013,1,9,24.821177747300325,25.181206299720657,9.860167665805134,-0.3600285524203315
Jaipur,2013-01-17,2013,1,17,21.41673993983892,21.978335182020334,6.638039475622363,-0.561595242181415
Jaipur,2013-01-25,2013,1,25,25.495885086313073,25.240582989841215,8.63172626100698,0.2553020964718584
Jaipur,2013-02-02,2013,2,33,22.22841086293668,23.134642400041006,10.247460223675908,-0.9062315371043255
Jaipur,2013-02-10,2013,2,41,26.507530855087168,25.826079799632296,11.5639136611014,0.6814510554548718
Jaipur,2013-02-18,2013,2,49,25.464284407603284,25.16507758702667,13.028037825734861,0.2992068205766145
Jaipur,2013-02-26,2013,2,57,32.53044339847881,32.073132794877374,13.545866846296198,0.45731060360143516
Jaipur,2013-03-06,2013,3,65,34.00036012727001,34.14141516200465,16.451501220563962,-0.14105503473464154
Jaipur,2013-03-14,2013,3,73,36.442853672101386,36.646383613476026,17.570120500736714,-0.2035299413746401
Jaipur,2013-03-22,2013,3,81,36.42945550628443,37.24584457542007,18.17415179415574,-0.8163890691356457
Jaipur,2013-03-30,2013,3,89,39.56240347744639,40.377250174114565,18.845855067373122,-0.8148466966681767
Jaipur,2013-04-07,2013,4,97,40.851814098981166,41.71598419974841,20.6651086988498,-0.8641701007672467
Jaipur,2013-04-15,2013,4,105,41.63728329127294,42.7410830032952,20.770126865817662,-1.1037997120222656
Jaipur,2013-04-23,2013,4,113,41.694238127457574,43.4426401630353,23.632366271487324,-1.748402035577726
Jaipur,2013-05-01,2013,5,121,47.75756277738837,48.54086286005341,23.54720090710897,-0.7833000826650363
Jaipur,2013-05-09,2013,5,129,43.76705068763816,45.10612692175765,23.43755785746428,-1.3390762341194886
Jaipur,2013-05-17,2013,5,137,47.166412223016074,47.913449049386216,28.095278429885823,-0.7470368263701417
Jaipur,2013-05-25,2013,5,145,45.508297721730145,46.4809631292812,26.985112701391046,-0.9726654075510552
Jaipur,2013-06-02,2013,6,153,43.891994110825934,44.66496890528771,27.793373376242688,-0.7729747944617742
Jaipur,2013-06-10,2013,6,161,35.88007412257867,36.558592086567714,22.518705539405566,-0.6785179639890444
Jaipur,2013-06-18,2013,6,169,36.81713292460433,37.85874922956808,25.051068941523305,-1.0416163049637532
Jaipur,2013-06-26,2013,6,177,34.07532759131233,37.07644956311049,22.418338609210686,-3.001121971798156
Jaipur,2013-07-04,2013,7,185,39.1924528301887,38.05660639620297,26.071239892183304,1.1358464339857264
Jaipur,2013-07-12,2013,7,193,32.827029468702975,34.86952250345147,25.721650063856988,-2.042493034748496
Jaipur,2013-08-21,2013,8,233,30.38678140251737,29.486996951515533,,0.8997844510018389
Jaipur,2013-08-29,2013,8,241,32.28062523231022,31.970482577258725,22.298342821370614,0.3101426550514965
Jaipur,2013-09-06,2013,9,249,36.246925015753064,36.17256307106995,23.184201921620957,0.07436194468311186
Jaipur,2013-09-14,2013,9,257,35.05455478289114,35.03955358052406,24.245152490489335,0.015001202367081135
Jaipur,2013-09-22,2013,9,265,36.30254483611629,37.20730801346805,23.611708548684163,-0.9047631773517608
Jaipur,2013-09-30,2013,9,273,33.13500143543659,33.89918886686166,22.64782125694318,-0.7641874314250643
Jaipur,2013-10-08,2013,10,281,33.763237646093884,34.79724403195114,22.89512754948197,-1.0340063858572535
Jaipur,2013-10-16,2013,10,289,35.56317046417222,36.582845853993284,19.72729938838375,-1.0196753898210673
Jaipur,2013-10-24,2013,10,297,34.525184787030064,35.834226380183196,17.628273529009196,-1.3090415931531325
Jaipur,2013-11-01,2013,11,305,31.02933836303419,32.171572208189154,15.043272602894826,-1.1422338451549656
Jaipur,2013-11-09,2013,11,313,28.937197357765257,29.932352075342287,12.632220459249083,-0.9951547175770301
Jaipur,2013-11-17,2013,11,321,30.222829486116574,31.31986031330226,12.18431039723867,-1.0970308271856872
Jaipur,2013-11-25,2013,11,329,30.706880442701166,31.696511429195105,12.592441692526933,-0.989630986493939
Jaipur,2013-12-03,2013,12,337,27.622936590716556,28.3125944220954,11.133384947714692,-0.6896578313788453
Jaipur,2013-12-11,2013,12,345,26.99073315185047,27.39796449101374,11.596810996529571,-0.40723133916327114
Jaipur,2013-12-19,2013,12,353,21.77844518927447,21.251968794156994,8.696647476340729,0.5264763951174771
Jaipur,2013-12-27,2013,12,361,22.75571967691085,23.049792859205883,6.561015996703282,-0.2940731822950333
Jaipur,2014-01-01,2014,1,1,21.03165306998713,20.81088931522848,6.922370652640645,0.22076375475865007
Jaipur,2014-01-09,2014,1,9,21.145909398658237,21.454907435683694,8.18464270326832,-0.30899803702545725
Jaipur,2014-01-17,2014,1,17,20.18345126835785,20.24460228034879,9.393217623498023,-0.06115101199094042
Jaipur,2014-01-25,2014,1,25,23.41502500720108,22.621406844518468,10.929331997398661,0.7936181626826126
Jaipur,2014-02-02,2014,2,33,25.54054342174976,25.34482350760214,12.101691069067824,0.19571991414762024
Jaipur,2014-02-10,2014,2,41,25.460878102377837,24.88278523738431,9.343910218329617,0.5780928649935255
Jaipur,2014-02-18,2014,2,49,27.602495483219837,27.163372017486978,12.485508352258428,0.4391234657328589
Jaipur,2014-02-26,2014,2,57,24.844789702980325,25.149989390294806,12.78492046479081,-0.3051996873144809
Jaipur,2014-03-06,2014,3,65,29.7337149614576,29.637234373863098,14.879913668924754,0.09648058759450251
Jaipur,2014-03-14,2014,3,73,35.54709184708578,35.33422646334225,16.989392903032616,0.2128653837435337
Jaipur,2014-03-22,2014,3,81,32.619952059747064,33.578436939325,19.3427688467596,-0.9584848795779379
Jaipur,2014-03-30,2014,3,89,38.07656029245632,39.42359649068092,19.961504802354412,-1.3470361982246004
Jaipur,2014-04-07,2014,4,97,40.352279268994735,41.962549952703206,20.449948384704708,-1.610270683708471
Jaipur,2014-04-15,2014,4,105,40.445374849329134,42.2488750341387,19.62975981583579,-1.8035001848095646
Jaipur,2014-04-23,2014,4,113,44.97365414825005,46.68400120580865,23.2953599898526,-1.7103470575586002
Jaipur,2014-05-01,2014,5,121,45.246524110176374,46.36534601511418,23.947751369426953,-1.1188219049378034
Jaipur,2014-05-09,2014,5,129,41.26511484855556,42.86292473185601,23.46874055905942,-1.5978098833004495
Jaipur,2014-05-17,2014,5,137,45.3138685098403,46.18804363779989,24.919638563656598,-0.874175127959596
Jaipur,2014-05-25,2014,5,145,44.242737289007074,45.05287159177131,25.73212542786209,-0.8101343027642329
Jaipur,2014-06-02,2014,6,153,46.357830076099944,46.31542803089375,27.81107752802396,0.04240204520619528
Jaipur,2014-06-10,2014,6,161,44.46825561767606,44.91406295763203,28.96887870893462,-0.44580733995596944
Jaipur,2014-06-18,2014,6,169,39.873194909752016,40.35644456936288,26.40668172964552,-0.48324965961086264
Jaipur,2014-06-26,2014,6,177,37.68447766207594,37.48361605822522,25.347212630164613,0.2008616038507185
Jaipur,2014-07-04,2014,7,185,36.780325055649435,38.05779935798529,27.295635824005853,-1.277474302335854
Jaipur,2014-07-12,2014,7,193,39.710000000000036,40.391000000000034,,-0.6809999999999974
Jaipur,2014-07-28,2014,7,209,37.35547945205483,36.67240988079853,,0.6830695712562971
Jaipur,2014-08-13,2014,8,225,32.283726158825594,32.452630582797056,23.609256617732076,-0.16890442397146188
Jaipur,2014-08-21,2014,8,233,37.01506548607269,37.27299296265123,25.328229885727083,-0.2579274765785371
Jaipur,2014-09-06,2014,9,249,30.087230979036523,29.937270548662564,22.47756029740678,0.1499604303739588
Jaipur,2014-09-14,2014,9,257,32.028820287833874,32.12257793578033,24.1190227981483,-0.09375764794645391
Jaipur,2014-09-22,2014,9,265,36.43208079105898,36.89003694348294,23.451631123249506,-0.4579561524239608
Jaipur,2014-09-30,2014,9,273,36.963073561473195,37.62184925312625,23.154091041812674,-0.6587756916530552
Jaipur,2014-10-08,2014,10,281,37.095517768212595,37.86824575628119,20.792452047616987,-0.7727279880685956
Jaipur,2014-10-16,2014,10,289,33.748591556167014,34.631122524713966,19.283176145732757,-0.882530968546952
Jaipur,2014-10-24,2014,10,297,33.88181960990934,34.70024064198916,19.088428319136735,-0.8184210320798186
Jaipur,2014-11-01,2014,11,305,33.3127772860715,34.616455982786086,18.165410107224247,-1.3036786967145844
Jaipur,2014-11-09,2014,11,313,31.261863742802074,32.42334663880834,14.393660329008425,-1.161482896006266
Jaipur,2014-11-17,2014,11,321,30.84168328399675,32.05630386378514,12.384658344511537,-1.214620579788388
Jaipur,2014-11-25,2014,11,329,30.741673624141256,31.572850885125924,13.21002715112026,-0.831177260984667
Jaipur,2014-12-03,2014,12,337,28.786473201997616,29.366099416845973,11.42185758575267,-0.5796262148483571
Jaipur,2014-12-11,2014,12,345,24.223721800084153,24.23639978163188,8.586737685842078,-0.012677981547728479
Jaipur,2014-12-19,2014,12,353,22.490935328562163,22.81568638992474,7.7841225928585684,-0.32475106136257637
Jaipur,2014-12-27,2014,12,361,23.090284996634555,23.411779457513383,6.642195656472473,-0.32149446087882794
Jaipur,2015-01-01,2015,1,1,23.38901115202709,23.106335683163664,8.60163002047013,0.2826754688634274
Jaipur,2015-01-09,2015,1,9,23.22450007990858,22.69280190940185,8.5194340519182,0.5316981705067292
Jaipur,2015-01-17,2015,1,17,23.69707286009945,23.6848269921099,9.58775713830806,0.012245867989548742
Jaipur,2015-01-25,2015,1,25,21.586616464361782,21.561534265051357,8.583703618477855,0.025082199310425324
Jaipur,2015-02-02,2015,2,33,25.121828089584145,24.986840977323844,11.350225317035676,0.13498711226030125
Jaipur,2015-02-10,2015,2,41,28.584991574176314,28.462524984147784,13.855146455074689,0.12246659002853022
Jaipur,2015-02-18,2015,2,49,31.696245355724475,31.32117537239736,16.45945135952854,0.3750699833271156
Jaipur,2015-02-26,2015,2,57,26.538273055382756,26.63866370289474,12.687139514623544,-0.10039064751198268
Jaipur,2015-03-06,2015,3,65,30.03378667760828,30.296620741988068,14.506341300195905,-0.2628340643797884
Jaipur,2015-03-14,2015,3,73,29.02805508292734,29.716907933351504,16.696276626360056,-0.688852850424162
Jaipur,2015-03-22,2015,3,81,36.12512590182829,37.24873672830844,20.69213918318901,-1.1236108264801459
Jaipur,2015-03-30,2015,3,89,32.24250585411115,33.20118733603568,19.388687991831286,-0.9586814819245291
Jaipur,2015-04-07,2015,4,97,37.087703000275276,37.451914928119166,20.220395285281725,-0.3642119278438898
Jaipur,2015-04-15,2015,4,105,39.104147963908396,39.90080701863804,22.44279438359685,-0.7966590547296448
Jaipur,2015-04-23,2015,4,113,42.28323735642203,43.41872350599269,23.93732378406652,-1.13548614957066
Jaipur,2015-05-01,2015,5,121,44.104825488593015,45.10289258947404,24.43180448493345,-0.9980671008810234
Jaipur,2015-05-09,2015,5,129,45.322098927045865,45.9501838650326,25.044031117123154,-0.6280849379867348
Jaipur,2015-05-17,2015,5,137,42.46429539414972,43.45559457801893,26.378886731582046,-0.9912991838692093
Jaipur,2015-05-25,2015,5,145,45.36330513518523,45.96276936830168,26.331577632721565,-0.5994642331164499
Jaipur,2015-06-02,2015,6,153,45.31369495471175,45.52183274602146,25.28884793708552,-0.20813779130971
Jaipur,2015-06-10,2015,6,161,39.601082860539016,40.098240700898536,24.12571981352378,-0.49715784035952026
Jaipur,2015-06-18,2015,6,169,39.68749761059533,41.7453068532931,26.900018430311924,-2.057809242697772
Jaipur,2015-06-26,2015,6,177,32.787958933805825,33.35220725011086,23.87762024330059,-0.5642483163050329
Jaipur,2015-07-04,2015,7,185,36.67224882842918,36.71014013122104,24.229727637319886,-0.03789130279185571
Jaipur,2015-07-12,2015,7,193,34.1372385656522,35.02298780469566,24.389988862255183,-0.8857492390434629
Jaipur,2015-07-20,2015,7,201,36.95633258539021,33.08466180958947,23.950052219321165,3.8716707758007374
Jaipur,2015-08-13,2015,8,225,32.731302750744206,31.774922929076133,22.23444065704158,0.9563798216680723
Jaipur,2015-08-21,2015,8,233,32.454433173526674,32.13617705754256,23.211062324602466,0.31825611598411285
Jaipur,2015-08-29,2015,8,241,36.63980014075289,36.18533688838996,24.881323520003207,0.4544632523629275
Jaipur,2015-09-06,2015,9,249,38.236847310332855,38.33114996548365,24.883939457142052,-0.09430265515079128
Jaipur,2015-09-14,2015,9,257,39.349636854460094,38.7962041451373,25.603078403755898,0.5534327093227915
Jaipur,2015-09-22,2015,9,265,36.7211523635626,37.12661787299515,22.465471215063467,-0.40546550943254545
Jaipur,2015-09-30,2015,9,273,41.88258121257304,42.805766177066786,22.918870990532756,-0.9231849644937498
Jaipur,2015-10-08,2015,10,281,39.49002695718368,40.466720533050704,22.32237460788448,-0.9766935758670243
Jaipur,2015-10-16,2015,10,289,37.469266429183214,39.44876656167815,21.455335396714165,-1.979500132494934
Jaipur,2015-10-24,2015,10,297,32.84078928566221,34.108211473893235,18.445746635365506,-1.2674221882310235
Jaipur,2015-11-01,2015,11,305,33.09900045427239,34.203853993201704,18.754116879881632,-1.1048535389293122
Jaipur,2015-11-09,2015,11,313,32.37918589110349,33.35803405370018,17.797572684835476,-0.9788481625966909
Jaipur,2015-11-17,2015,11,321,30.94642106900359,32.11772280953418,13.04854517529151,-1.1713017405305877
Jaipur,2015-11-25,2015,11,329,28.115871776276776,28.925290257560775,14.290311655881998,-0.8094184812839984
Jaipur,2015-12-03,2015,12,337,28.81449693839621,29.787838546376896,12.926081873387693,-0.9733416079806858
Jaipur,2015-12-11,2015,12,345,24.093583197118544,24.951829512565418,7.337653585222292,-0.8582463154468734
Jaipur,2015-12-19,2015,12,353,24.234575462047353,24.21741715158066,5.590839187069528,0.01715831046669436
Jaipur,2015-12-27,2015,12,361,26.054389061274136,26.291034025510978,11.000713191272064,-0.23664496423684156
Jaipur,2016-01-01,2016,1,1,25.922017645815746,26.8675291863774,11.472540680473399,-0.9455115405616539
Jaipur,2016-01-09,2016,1,9,25.571587677212232,25.778849694621766,9.996348646066583,-0.20726201740953343
Jaipur,2016-01-17,2016,1,17,24.220671643391896,24.201318440745844,7.13438962348971,0.01935320264605167
Jaipur,2016-01-25,2016,1,25,26.67041996905067,26.60391473208142,12.649513691717717,0.06650523696924893
Jaipur,2016-02-02,2016,2,33,26.817043688361778,27.05045722399554,10.44855631018284,-0.23341353563376188
Jaipur,2016-02-10,2016,2,41,27.069464897800565,27.075373703525422,12.401549726643562,-0.005908805724857302
Jaipur,2016-02-26,2016,2,57,34.18499463795154,34.59363607446913,16.210588293327817,-0.4086414365175912
Jaipur,2016-03-05,2016,3,65,32.83060195238381,32.42490973240665,18.282176225807746,0.405692219977162
Jaipur,2016-03-13,2016,3,73,34.49221967267774,35.048903323401966,18.02239961168481,-0.5566836507242243
Jaipur,2016-03-21,2016,3,81,39.279865462497106,39.77311626698258,19.21326292668102,-0.4932508044854771
Jaipur,2016-03-29,2016,3,89,40.58135597101827,41.525372106084255,21.859165679983235,-0.9440161350659864
Jaipur,2016-04-06,2016,4,97,43.74379631930537,44.619685990790074,21.31546656726745,-0.8758896714847069
Jaipur,2016-04-14,2016,4,105,45.13795016621071,46.24377659906385,23.76602163190462,-1.1058264328531422
Jaipur,2016-04-22,2016,4,113,45.34242895562099,46.46313501938644,21.489376304624326,-1.1207060637654536
Jaipur,2016-04-30,2016,4,121,46.40998813481211,48.04376054302971,24.397514194098836,-1.6337724082176024
Jaipur,2016-05-08,2016,5,129,44.42540286142742,46.29824158753954,24.79947367906888,-1.8728387261121213
Jaipur,2016-05-16,2016,5,137,46.85007249558494,48.387952557665756,27.74925035857508,-1.5378800620808164
Jaipur,2016-05-24,2016,5,145,44.06328105284864,44.39378802542486,25.05721480744198,-0.33050697257622375
Jaipur,2016-06-01,2016,6,153,45.74931459488708,46.92750564945783,29.429396185580988,-1.1781910545707461
Jaipur,2016-06-09,2016,6,161,41.39391324943347,42.2241021436798,25.987566605640833,-0.8301888942463336
Jaipur,2016-06-17,2016,6,169,40.42539991612251,40.290840508168166,25.907258948726245,0.13455940795434174
